run,run_dir,algo,p,train_seed,eval_seed,eval_episodes,gamma,tau,m,Jx,Jy,Jz,ell,eta,sigma_noise,noise_type,eps_gust,gust_scale,horizon,act_limit,obs_clip,state_limit,cost_limit,terminate_on_unhealthy,unhealthy_penalty,info_clip,total_steps,fixed_init,normalize,num_envs,policy_net,batch_size,buffer_size,learning_starts,train_freq,gradient_steps,action_noise_sigma,label,episode,steps,terminated,truncated,termination_reason,discounted_cost_policy,discounted_cost_policy_finite,discounted_cost_policy_tail_oracle,discounted_cost_oracle,discounted_regret,discounted_regret_stage_action,finite_horizon_opt_gap,optgap_reward_finite,optgap_reward_tail,optgap_cost_tail,reward_return_policy_finite,reward_return_policy_tail_oracle,reward_star_s0,final_state_norm,terminal_discount,terminal_V_star,mean_energy_residual,max_oracle_bellman_residual,V_star_s0,crn_episode,crn_unit,crn_unit_within_p
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,3,512,False,True,horizon,35.84292865204812,35.84292865204812,35.84309541357744,31.521952565821195,8.593834576129659,4.320976086226987,0.3153725110513834,-0.3153725110513834,-0.31537863090653506,0.31537863090653506,-35.84292865204812,-35.84309541357744,-27.24926083744778,0.3778696060180664,0.005823976768663672,0.028633618562735778,1.2621468540446878e-16,1.0658141036401503e-14,27.24926083744778,3,p0.6_seed0_ep3,seed0_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,4,512,False,True,horizon,25.699542656209697,25.699542656209697,25.699706181599662,21.762543934702776,6.649279712027994,3.936998721506917,0.34902715680711893,-0.34902715680711893,-0.3490357406249262,0.3490357406249262,-25.699542656209697,-25.699706181599662,-19.05042646957167,0.37417465448379517,0.005823976768663672,0.028077960551663606,1.0089856467693226e-16,1.0658141036401503e-14,19.05042646957167,4,p0.6_seed0_ep4,seed0_ep4
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,0,512,False,True,horizon,8.728589492340408,8.728589492340408,8.72858993272485,8.728589468884822,-0.0012914669846288973,2.345560695741475e-08,-0.0001479868179095245,0.0001479868179095245,0.00014793637227095984,-0.00014793637227095984,-8.728589492340408,-8.72858993272485,-8.729881399709479,0.0013903756625950336,0.005823976768663672,7.561576214691818e-05,2.965846491013775e-17,5.329070518200751e-15,8.729881399709479,0,p0.6_seed0_ep0,seed0_ep0
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,1,512,False,True,horizon,19.138080925903076,19.138080925903076,19.138081358359695,19.14119989247919,-0.0010644300415023622,-0.0031189665761555286,-5.563793232441375e-05,5.563793232441375e-05,5.561533692623722e-05,-5.561533692623722e-05,-19.138080925903076,-19.138081358359695,-19.139145788401198,0.0009362454293295741,0.005823976768663672,7.425452350287775e-05,8.512052214485994e-17,1.0658141036401503e-14,19.139145788401198,1,p0.6_seed0_ep1,seed0_ep1
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,2,512,False,True,horizon,12.610767046950143,12.610767046950143,12.610767499309523,12.73031077393056,0.01751099750723739,-0.11954372698041886,0.0013904699825140385,-0.0013904699825140385,-0.0013905059032768778,0.0013905059032768778,-12.610767046950143,-12.610767499309523,-12.593256501802285,0.0016201818361878395,0.005823976768663672,7.767190677967097e-05,6.567833336979312e-17,3.552713678800501e-15,12.593256501802285,2,p0.6_seed0_ep2,seed0_ep2
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,3,512,False,True,horizon,27.25837605585214,27.25837605585214,27.25837650550691,27.258375833442724,0.00911566805913111,2.2240942304887765e-07,0.0003345125014119179,-0.0003345125014119179,-0.0003345290029520143,0.0003345290029520143,-27.25837605585214,-27.25837650550691,-27.24926083744778,0.0015247660921886563,0.005823976768663672,7.720751423057356e-05,1.4009733827505597e-16,7.105427357601002e-15,27.24926083744778,3,p0.6_seed0_ep3,seed0_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,4,512,False,True,horizon,19.09593730267513,19.09593730267513,19.095937760310676,19.359426581211974,0.04551129073900739,-0.2634892785368415,0.002388966628970225,-0.002388966628970225,-0.0023889906512958125,0.0023889906512958125,-19.09593730267513,-19.095937760310676,-19.05042646957167,0.001526002073660493,0.005823976768663672,7.857784586252707e-05,7.205007005952275e-17,3.552713678800501e-15,19.05042646957167,4,p0.6_seed0_ep4,seed0_ep4
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,0,512,False,True,horizon,10.439389929059276,10.439389929059276,10.441112668734373,12.033142014144522,1.7112312690248945,-1.5937520850852733,0.19582265223058953,-0.19582265223058953,-0.1960199904985704,0.1960199904985704,-10.439389929059276,-10.441112668734373,-8.729881399709479,1.0192291736602783,0.005823976768663672,0.2958012614966256,9.616873269946424e-17,5.329070518200751e-15,8.729881399709479,0,p0.6_seed0_ep0,seed0_ep0
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,1,512,False,True,horizon,21.55114283101338,21.55114283101338,21.552867070313606,23.79417041584153,2.4137212819124088,-2.2430275848281744,0.1260242786840459,-0.1260242786840459,-0.1261143683525865,0.1261143683525865,-21.55114283101338,-21.552867070313606,-19.139145788401198,1.019246220588684,0.005823976768663672,0.2960587531024083,1.6132928326584306e-16,1.0658141036401503e-14,19.139145788401198,1,p0.6_seed0_ep1,seed0_ep1
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,2,512,False,True,horizon,14.97573558629566,14.97573558629566,14.977457856867176,17.192508220243045,2.3842013550648904,-2.2167726339473757,0.18918689412482118,-0.18918689412482118,-0.18932365545984756,0.18932365545984756,-14.97573558629566,-14.977457856867176,-12.593256501802285,1.0191535949707031,0.005823976768663672,0.2957207145440242,1.218643241873707e-16,7.105427357601002e-15,12.593256501802285,2,p0.6_seed0_ep2,seed0_ep2
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,3,512,False,True,horizon,29.15857479011365,29.15857479011365,29.160330350068108,30.935072294940092,1.9110695126203296,-1.7764975048264304,0.0700684676936959,-0.0700684676936959,-0.07013289365977732,0.07013289365977732,-29.15857479011365,-29.160330350068108,-27.24926083744778,1.0171256065368652,0.005823976768663672,0.3014366341401395,1.5016200088924236e-16,1.0658141036401503e-14,27.24926083744778,3,p0.6_seed0_ep3,seed0_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260515-210052,TD3,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,4,512,False,True,horizon,21.47011700653665,21.47011700653665,21.471832191682342,23.713905842067724,2.4214057221106735,-2.243788835530994,0.12701503248915244,-0.12701503248915244,-0.12710506643922864,0.12710506643922864,-21.47011700653665,-21.471832191682342,-19.05042646957167,1.0197101831436157,0.005823976768663672,0.2945041187181019,1.2587587222556706e-16,5.329070518200751e-15,19.05042646957167,4,p0.6_seed0_ep4,seed0_ep4
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,0,512,False,True,horizon,15.263074793899415,15.263074793899415,15.263143913655473,13.633586617412309,6.533262513945994,1.629488176487132,0.7483713804412745,-0.7483713804412745,-0.7483792980466683,0.7483792980466683,-15.263074793899415,-15.263143913655473,-8.729881399709479,0.2428327053785324,0.005823976768663672,0.011868137323186274,6.7659297760779e-17,5.329070518200751e-15,8.729881399709479,0,p0.6_seed1_ep0,seed1_ep0
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,1,512,False,True,horizon,26.357974682795827,26.357974682795827,26.358043593666782,21.600666768726448,7.218897805265584,4.757307914069343,0.3771761276184564,-0.3771761276184564,-0.37717972813813044,0.37717972813813044,-26.357974682795827,-26.358043593666782,-19.139145788401198,0.24246659874916077,0.005823976768663672,0.011832270919357903,9.858447066503351e-17,3.552713678800501e-15,19.139145788401198,1,p0.6_seed1_ep1,seed1_ep1
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,2,512,False,True,horizon,16.760278067553287,16.760278067553287,16.760345866826814,13.967651573150983,4.167089365024529,2.792626494402287,0.33089309069137973,-0.33089309069137973,-0.3308984744674917,0.3308984744674917,-16.760278067553287,-16.760345866826814,-12.593256501802285,0.24046561121940613,0.005823976768663672,0.011641405214788625,4.531287454631605e-17,7.105427357601002e-15,12.593256501802285,2,p0.6_seed1_ep2,seed1_ep2
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,3,512,False,True,horizon,34.73597608035591,34.73597608035591,34.736044217677076,30.368374626204282,7.486783380229298,4.367601454151693,0.27474929641464285,-0.27474929641464285,-0.27475179693462287,0.27475179693462287,-34.73597608035591,-34.736044217677076,-27.24926083744778,0.24107104539871216,0.005823976768663672,0.011699449340283682,8.133887985893595e-17,7.105427357601002e-15,27.24926083744778,3,p0.6_seed1_ep3,seed1_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,4,512,False,True,horizon,27.126680243185447,27.126680243185447,27.126748347531667,24.166976172513213,8.076321877959998,2.95970407067224,0.4239408386218108,-0.4239408386218108,-0.4239444135730765,0.4239444135730765,-27.126680243185447,-27.126748347531667,-19.05042646957167,0.24100807309150696,0.005823976768663672,0.01169378741077743,1.2987047960481835e-16,5.329070518200751e-15,19.05042646957167,4,p0.6_seed1_ep4,seed1_ep4
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,0,512,False,True,horizon,8.728589492340408,8.728589492340408,8.72858993272485,8.728589468884822,-0.0012914669846288973,2.345560695741475e-08,-0.0001479868179095245,0.0001479868179095245,0.00014793637227095984,-0.00014793637227095984,-8.728589492340408,-8.72858993272485,-8.729881399709479,0.0013903756625950336,0.005823976768663672,7.561576214691818e-05,2.965846491013775e-17,5.329070518200751e-15,8.729881399709479,0,p0.6_seed1_ep0,seed1_ep0
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,1,512,False,True,horizon,19.138080925903076,19.138080925903076,19.138081358359695,19.14119989247919,-0.0010644300415023622,-0.0031189665761555286,-5.563793232441375e-05,5.563793232441375e-05,5.561533692623722e-05,-5.561533692623722e-05,-19.138080925903076,-19.138081358359695,-19.139145788401198,0.0009362454293295741,0.005823976768663672,7.425452350287775e-05,8.512052214485994e-17,1.0658141036401503e-14,19.139145788401198,1,p0.6_seed1_ep1,seed1_ep1
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,2,512,False,True,horizon,12.610767046950143,12.610767046950143,12.610767499309523,12.73031077393056,0.01751099750723739,-0.11954372698041886,0.0013904699825140385,-0.0013904699825140385,-0.0013905059032768778,0.0013905059032768778,-12.610767046950143,-12.610767499309523,-12.593256501802285,0.0016201818361878395,0.005823976768663672,7.767190677967097e-05,6.567833336979312e-17,3.552713678800501e-15,12.593256501802285,2,p0.6_seed1_ep2,seed1_ep2
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,3,512,False,True,horizon,27.25837605585214,27.25837605585214,27.25837650550691,27.258375833442724,0.00911566805913111,2.2240942304887765e-07,0.0003345125014119179,-0.0003345125014119179,-0.0003345290029520143,0.0003345290029520143,-27.25837605585214,-27.25837650550691,-27.24926083744778,0.0015247660921886563,0.005823976768663672,7.720751423057356e-05,1.4009733827505597e-16,7.105427357601002e-15,27.24926083744778,3,p0.6_seed1_ep3,seed1_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,oracle,4,512,False,True,horizon,19.09593730267513,19.09593730267513,19.095937760310676,19.359426581211974,0.04551129073900739,-0.2634892785368415,0.002388966628970225,-0.002388966628970225,-0.0023889906512958125,0.0023889906512958125,-19.09593730267513,-19.095937760310676,-19.05042646957167,0.001526002073660493,0.005823976768663672,7.857784586252707e-05,7.205007005952275e-17,3.552713678800501e-15,19.05042646957167,4,p0.6_seed1_ep4,seed1_ep4
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,0,512,False,True,horizon,10.439389929059276,10.439389929059276,10.441112668734373,12.033142014144522,1.7112312690248945,-1.5937520850852733,0.19582265223058953,-0.19582265223058953,-0.1960199904985704,0.1960199904985704,-10.439389929059276,-10.441112668734373,-8.729881399709479,1.0192291736602783,0.005823976768663672,0.2958012614966256,9.616873269946424e-17,5.329070518200751e-15,8.729881399709479,0,p0.6_seed1_ep0,seed1_ep0
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,1,512,False,True,horizon,21.55114283101338,21.55114283101338,21.552867070313606,23.79417041584153,2.4137212819124088,-2.2430275848281744,0.1260242786840459,-0.1260242786840459,-0.1261143683525865,0.1261143683525865,-21.55114283101338,-21.552867070313606,-19.139145788401198,1.019246220588684,0.005823976768663672,0.2960587531024083,1.6132928326584306e-16,1.0658141036401503e-14,19.139145788401198,1,p0.6_seed1_ep1,seed1_ep1
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,2,512,False,True,horizon,14.97573558629566,14.97573558629566,14.977457856867176,17.192508220243045,2.3842013550648904,-2.2167726339473757,0.18918689412482118,-0.18918689412482118,-0.18932365545984756,0.18932365545984756,-14.97573558629566,-14.977457856867176,-12.593256501802285,1.0191535949707031,0.005823976768663672,0.2957207145440242,1.218643241873707e-16,7.105427357601002e-15,12.593256501802285,2,p0.6_seed1_ep2,seed1_ep2
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,3,512,False,True,horizon,29.15857479011365,29.15857479011365,29.160330350068108,30.935072294940092,1.9110695126203296,-1.7764975048264304,0.0700684676936959,-0.0700684676936959,-0.07013289365977732,0.07013289365977732,-29.15857479011365,-29.160330350068108,-27.24926083744778,1.0171256065368652,0.005823976768663672,0.3014366341401395,1.5016200088924236e-16,1.0658141036401503e-14,27.24926083744778,3,p0.6_seed1_ep3,seed1_ep3
TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,aerial_results/runs/TD3_quad3d_p0.6_eta0.1_sig0.0001_gust_seed1_fixs0_20260516-010742,TD3,0.6,1,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,zero,4,512,False,True,horizon,21.47011700653665,21.47011700653665,21.471832191682342,23.713905842067724,2.4214057221106735,-2.243788835530994,0.12701503248915244,-0.12701503248915244,-0.12710506643922864,0.12710506643922864,-21.47011700653665,-21.471832191682342,-19.05042646957167,1.0197101831436157,0.005823976768663672,0.2945041187181019,1.2587587222556706e-16,5.329070518200751e-15,19.05042646957167,4,p0.6_seed1_ep4,seed1_ep4
DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,aerial_results/runs/DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,DDPG,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,0,512,False,True,horizon,31.686871231122765,31.686871231122765,31.6931603788894,17.328535936829883,22.96327897917992,14.3583352942929,2.629702372838037,-2.629702372838037,-2.630422789013088,2.630422789013088,-31.686871231122765,-31.6931603788894,-8.729881399709479,1.759292483329773,0.005823976768663672,1.0798717124822144,1.839891086707901e-16,5.329070518200751e-15,8.729881399709479,0,p0.6_seed0_ep0,seed0_ep0
DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,aerial_results/runs/DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,DDPG,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,1,512,False,True,horizon,33.70806223025989,33.70806223025989,33.7093351398908,22.202632140153085,14.5701893514896,11.505430090106751,0.761210380177315,-0.761210380177315,-0.7612768883509283,0.7612768883509283,-33.70806223025989,-33.7093351398908,-19.139145788401198,1.0452041625976562,0.005823976768663672,0.21856365186011498,1.0093922225840046e-16,4.440892098500626e-15,19.139145788401198,1,p0.6_seed0_ep1,seed0_ep1
DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,aerial_results/runs/DDPG_quad3d_p0.6_eta0.1_sig0.0001_gust_seed0_fixs0_20260516-131131,DDPG,0.6,0,20260516,5,0.99,0.01,1.0,0.03,0.03,0.03,0.2,0.1,0.0001,gust,0.1,2.0,512,1.0,1000000.0,1000000.0,1000000000000.0,True,1000.0,1e+30,150000,True,True,1,"256,256",512,50000,10000,64,64,0.1,policy,2,512,False,True,horizon,33.630568933832876,33.630568933832876,33.63382387115148,18.84000171625034,21.04056736934919,14.79056721758259,1.6705220312965245,-1.6705220312965245,-1.6707804979860688,1.6707804979860688,-33.630568933832876,-33.63382387115148,-12.593256501802285,1.4757304191589355,0.005823976768663672,0.5588856975045408,1.341158087364569e-16,5.329070518200751e-15,12.593256501802285,2,p0.6_seed0_ep2,seed0_ep2
